,id_execucao,data,nome,feature_type,tempo_processamento,tamanho_conjunto_treinamento,accuracy,micro_precision,micro_recall,micro_fscore,macro_precision,macro_recall,macro_fscore,best_params_,best_estimator_,grid_scores_,confusion_matrix,num_estimators,max_samples
0,3ec8b27,21/09/2019 10:18:04,Multinomial Naive Bayes,TF-IDF,0:00:24.540607,56695,0.25239721799250997,0.3189149175902377,0.25239721799250997,0.2323235823532206,0.2886202445275607,0.2609010686161048,0.23089012614819882,,"OneVsRestClassifier(estimator=BalancedBaggingClassifier(base_estimator=MultinomialNB(alpha=1.0,
                                                                                     class_prior=None,
                                                                                     fit_prior=True),
                                                        bootstrap=True,
                                                        bootstrap_features=False,
                                                        max_features=1.0,
                                                        max_samples=34017,
                                                        n_estimators=3,
                                                        n_jobs=-1,
                                                        oob_score=False,
                                                        random_state=None,
                                                        ratio=None,
                                                        replacement=False,
                                                        sampling_strategy='auto',
                                                        verbose=0,
                                                        warm_start=False),
                    n_jobs=None)",,"[[[22553  1485]
6,3dda9f4,21/09/2019 20:26:30,SVM,TF-IDF,0:04:14.047697,17656,0.27752081406105455,0.2837305867966057,0.27752081406105455,0.27248791553259316,0.2855454147826355,0.27720893764063,0.27316097666426614,,"OneVsRestClassifier(estimator=BalancedBaggingClassifier(base_estimator=SVC(C=1.0,
                                                                           cache_size=200,
                                                                           class_weight='balanced',
                                                                           coef0=0.0,
                                                                           decision_function_shape='ovr',
                                                                           degree=3,
                                                                           gamma='auto_deprecated',
                                                                           kernel='linear',
                                                                           max_iter=-1,
                                                                           probability=True,
                                                                           random_state=None,
                                                                           shrinking=True,
                                                                           tol=0.001,
                                                                           verbose=False),
                                                        bootstrap=True,
                                                        bootstrap_features=False,
                                                        max_features=1.0,
                                                        max_samples=10594,
                                                        n_estimators=3,
                                                        n_jobs=-1,
                                                        oob_score=False,
                                                        random_state=None,
                                                        ratio=None,
                                                        replacement=False,
                                                        sampling_strategy='auto',
                                                        verbose=0,
                                                        warm_start=False),
                    n_jobs=None)",,"[[[7306  120]
  [  68   73]]

 [[7241  102]
  [ 152   72]]

 [[7248  122]
  [ 120   77]]

 [[7159  207]
  [ 167   34]]

 [[7090  189]
  [ 265   23]]

 [[7213  180]
  [ 127   47]]

 [[7127  191]
  [ 207   42]]

 [[7285  111]
  [ 148   23]]

 [[7152  149]
  [ 240   26]]

 [[7220  117]
  [ 113  117]]

 [[7256  106]
  [ 127   78]]

 [[7073  206]
  [ 245   43]]

 [[7014  278]
  [ 223   52]]

 [[7112  247]
  [ 146   62]]

 [[7165  139]
  [ 225   38]]

 [[7272   90]
  [ 143   62]]

 [[7294  120]
  [ 100   53]]

 [[7198   94]
  [ 188   87]]

 [[7059  220]
  [ 218   70]]

 [[7223  115]
  [ 198   31]]

 [[7286   58]
  [ 130   93]]

 [[7366   50]
  [ 113   38]]

 [[7102  177]
  [ 261   27]]

 [[7169  182]
  [ 121   95]]

 [[7035  279]
  [ 240   13]]

 [[7029  250]
  [ 176  112]]

 [[7188   91]
  [ 182  106]]

 [[7322  104]
  [ 116   25]]

 [[6964  348]
  [ 111  144]]

 [[7192  130]
  [ 176   69]]

 [[7022  292]
  [ 103  150]]

 [[7377   69]
  [  99   22]]

 [[7006  310]
  [ 161   90]]

 [[7479   24]
  [  58    6]]]",3,10594
7,3dda9f4,21/09/2019 20:26:30,Multi-Layer Perceptron,TF-IDF,0:19:53.508052,17656,0.24950442711774812,0.24282901940886928,0.24950442711774812,0.23273795105421116,0.24645048279768247,0.24915257955580852,0.23425903244692312,,"OneVsRestClassifier(estimator=BalancedBaggingClassifier(base_estimator=MLPClassifier(activation='relu',
                                                                                     alpha=0.0001,
                                                                                     batch_size='auto',
                                                                                     beta_1=0.9,
                                                                                     beta_2=0.999,
                                                                                     early_stopping=False,
                                                                                     epsilon=1e-08,
                                                                                     hidden_layer_sizes=(10,
                                                                                                         10,
                                                                                                         10),
                                                                                     learning_rate='constant',
                                                                                     learning_rate_init=0.001,
                                                                                     max_iter=500,
                                                                                     momentum=0.9,
                                                                                     n_iter_no_change=10,
                                                                                     nesterovs_momentum=True,
                                                                                     power_t=0.5,
                                                                                     random_state=None,
                                                                                     shuffle=True,
                                                                                     solver='adam',
                                                                                     tol=0.0001,
                                                                                     validation_fraction=0.1,
                                                                                     verbose=False,
                                                                                     warm_start=False),
                                                        bootstrap=True,
                                                        bootstrap_features=False,
                                                        max_features=1.0,
                                                        max_samples=10594,
                                                        n_estimators=3,
                                                        n_jobs=-1,
                                                        oob_score=False,
                                                        random_state=None,
                                                        ratio=None,
                                                        replacement=False,
                                                        sampling_strategy='auto',
                                                        verbose=0,
                                                        warm_start=False),
                    n_jobs=None)",,"[[[7267  159]
  [  76   65]]

 [[7198  145]
  [ 161   63]]

 [[7223  147]
  [ 134   63]]

 [[7352   14]
  [ 198    3]]

 [[7232   47]
  [ 283    5]]

 [[7243  150]
  [ 142   32]]

 [[7280   38]
  [ 235   14]]

 [[7233  163]
  [ 152   19]]

 [[7036  265]
  [ 235   31]]

 [[7163  174]
  [ 124  106]]

 [[7231  131]
  [ 127   78]]

 [[7238   41]
  [ 279    9]]

 [[7037  255]
  [ 234   41]]

 [[7103  256]
  [ 163   45]]

 [[7095  209]
  [ 232   31]]

 [[7182  180]
  [ 138   67]]

 [[7281  133]
  [ 109   44]]

 [[7036  256]
  [ 181   94]]

 [[7052  227]
  [ 221   67]]

 [[7178  160]
  [ 197   32]]

 [[7245   99]
  [ 143   80]]

 [[7389   27]
  [ 131   20]]

 [[6996  283]
  [ 252   36]]

 [[7089  262]
  [ 110  106]]

 [[7136  178]
  [ 222   31]]

 [[7013  266]
  [ 178  110]]

 [[7078  201]
  [ 180  108]]

 [[7339   87]
  [ 122   19]]

 [[6971  341]
  [ 121  134]]

 [[7170  152]
  [ 176   69]]

 [[7145  169]
  [ 125  128]]

 [[7397   49]
  [  92   29]]

 [[6948  368]
  [ 152   99]]

 [[7456   47]
  [  54   10]]]",3,10594
8,3dda9f4,21/09/2019 20:26:30,SVM,TF-IDF,0:06:22.269556,20944,0.2677954773309569,0.27563416833536336,0.2677954773309569,0.26207105975886835,0.27386869516040624,0.26884003142828033,0.26057815518205046,,"OneVsRestClassifier(estimator=BalancedBaggingClassifier(base_estimator=SVC(C=1.0,
                                                                           cache_size=200,
                                                                           class_weight='balanced',
                                                                           coef0=0.0,
                                                                           decision_function_shape='ovr',
                                                                           degree=3,
                                                                           gamma='auto_deprecated',
                                                                           kernel='linear',
                                                                           max_iter=-1,
                                                                           probability=True,
                                                                           random_state=None,
                                                                           shrinking=True,
                                                                           tol=0.001,
                                                                           verbose=False),
                                                        bootstrap=True,
                                                        bootstrap_features=False,
                                                        max_features=1.0,
                                                        max_samples=12566,
                                                        n_estimators=3,
                                                        n_jobs=-1,
                                                        oob_score=False,
                                                        random_state=None,
                                                        ratio=None,
                                                        replacement=False,
                                                        sampling_strategy='auto',
                                                        verbose=0,
                                                        warm_start=False),
                    n_jobs=None)",,"[[[8535  285]
  [  70   87]]

 [[8556  152]
  [ 177   92]]

 [[8578  175]
  [ 143   81]]

 [[8506  245]
  [ 184   42]]

 [[8361  256]
  [ 326   34]]

 [[8564  215]
  [ 154   44]]

 [[8503  184]
  [ 253   37]]

 [[8710   82]
  [ 159   26]]

 [[8536  118]
  [ 303   20]]

 [[8557  151]
  [ 141  128]]

 [[8588  160]
  [ 118  111]]

 [[8368  249]
  [ 308   52]]

 [[8313  326]
  [ 281   57]]

 [[8501  230]
  [ 182   64]]

 [[8397  260]
  [ 285   35]]

 [[8603  133]
  [ 173   68]]

 [[8727   81]
  [ 121   48]]

 [[8534  108]
  [ 227  108]]

 [[8402  215]
  [ 290   70]]

 [[8600  109]
  [ 226   42]]

 [[8656   65]
  [ 157   99]]

 [[8702  103]
  [ 125   47]]

 [[8313  304]
  [ 324   36]]

 [[8516  203]
  [ 140  118]]

 [[8564  114]
  [ 268   31]]

 [[8275  342]
  [ 209  151]]

 [[8500  120]
  [ 230  127]]

 [[8767   62]
  [ 130   18]]

 [[8208  455]
  [ 144  170]]

 [[8538  157]
  [ 192   90]]

 [[8466  211]
  [ 180  120]]

 [[8570  272]
  [ 100   35]]

 [[8262  410]
  [ 193  112]]

 [[8892   21]
  [  60    4]]]",3,12566
9,3dda9f4,21/09/2019 20:26:30,Multi-Layer Perceptron,TF-IDF,0:23:34.830245,20944,0.25476216998997436,0.24773961376161838,0.25476216998997436,0.24496940237089657,0.24917361152879702,0.2552537119298475,0.245768751270526,,"OneVsRestClassifier(estimator=BalancedBaggingClassifier(base_estimator=MLPClassifier(activation='relu',
                                                                                     alpha=0.0001,
                                                                                     batch_size='auto',
                                                                                     beta_1=0.9,
                                                                                     beta_2=0.999,
                                                                                     early_stopping=False,
                                                                                     epsilon=1e-08,
                                                                                     hidden_layer_sizes=(10,
                                                                                                         10,
                                                                                                         10),
                                                                                     learning_rate='constant',
                                                                                     learning_rate_init=0.001,
                                                                                     max_iter=500,
                                                                                     momentum=0.9,
                                                                                     n_iter_no_change=10,
                                                                                     nesterovs_momentum=True,
                                                                                     power_t=0.5,
                                                                                     random_state=None,
                                                                                     shuffle=True,
                                                                                     solver='adam',
                                                                                     tol=0.0001,
                                                                                     validation_fraction=0.1,
                                                                                     verbose=False,
                                                                                     warm_start=False),
                                                        bootstrap=True,
                                                        bootstrap_features=False,
                                                        max_features=1.0,
                                                        max_samples=12566,
                                                        n_estimators=3,
                                                        n_jobs=-1,
                                                        oob_score=False,
                                                        random_state=None,
                                                        ratio=None,
                                                        replacement=False,
                                                        sampling_strategy='auto',
                                                        verbose=0,
                                                        warm_start=False),
                    n_jobs=None)",,"[[[8620  200]
  [  84   73]]

 [[8494  214]
  [ 193   76]]

 [[8574  179]
  [ 163   61]]

 [[8695   56]
  [ 215   11]]

 [[8355  262]
  [ 321   39]]

 [[8632  147]
  [ 173   25]]

 [[8468  219]
  [ 247   43]]

 [[8702   90]
  [ 174   11]]

 [[8471  183]
  [ 285   38]]

 [[8516  192]
  [ 142  127]]

 [[8600  148]
  [ 131   98]]

 [[8323  294]
  [ 307   53]]

 [[8296  343]
  [ 276   62]]

 [[8550  181]
  [ 189   57]]

 [[8379  278]
  [ 273   47]]

 [[8602  134]
  [ 170   71]]

 [[8719   89]
  [ 132   37]]

 [[8412  230]
  [ 228  107]]

 [[8215  402]
  [ 264   96]]

 [[8571  138]
  [ 229   39]]

 [[8618  103]
  [ 157   99]]

 [[8694  111]
  [ 123   49]]

 [[8408  209]
  [ 335   25]]

 [[8389  330]
  [ 128  130]]

 [[8462  216]
  [ 277   22]]

 [[8304  313]
  [ 210  150]]

 [[8438  182]
  [ 220  137]]

 [[8720  109]
  [ 133   15]]

 [[8268  395]
  [ 166  148]]

 [[8608   87]
  [ 224   58]]

 [[8413  264]
  [ 158  142]]

 [[8733  109]
  [  86   49]]

 [[8438  234]
  [ 226   79]]

 [[8864   49]
  [  51   13]]]",3,12566
10,3dda9f4,21/09/2019 20:26:30,SVM,TF-IDF,0:08:58.709882,23961,0.2744181517187652,0.2792248126207817,0.2744181517187652,0.26953751678891164,0.276629549757081,0.27529954280787444,0.26790705848211777,,"OneVsRestClassifier(estimator=BalancedBaggingClassifier(base_estimator=SVC(C=1.0,
                                                                           cache_size=200,
                                                                           class_weight='balanced',
                                                                           coef0=0.0,
                                                                           decision_function_shape='ovr',
                                                                           degree=3,
                                                                           gamma='auto_deprecated',
                                                                           kernel='linear',
                                                                           max_iter=-1,
                                                                           probability=True,
                                                                           random_state=None,
                                                                           shrinking=True,
                                                                           tol=0.001,
                                                                           verbose=False),
                                                        bootstrap=True,
                                                        bootstrap_features=False,
                                                        max_features=1.0,
                                                        max_samples=14377,
                                                        n_estimators=3,
                                                        n_jobs=-1,
                                                        oob_score=False,
                                                        random_state=None,
                                                        ratio=None,
                                                        replacement=False,
                                                        sampling_strategy='auto',
                                                        verbose=0,
                                                        warm_start=False),
                    n_jobs=None)",,"[[[ 9737   365]
  [   66   101]]

 [[ 9785   175]
  [  199   110]]

 [[ 9832   186]
  [  154    97]]

 [[ 9651   375]
  [  197    46]]

 [[ 9597   240]
  [  392    40]]

 [[ 9857   190]
  [  180    42]]

 [[ 9679   264]
  [  281    45]]

 [[ 9928   144]
  [  179    18]]

 [[ 9686   203]
  [  328    52]]

 [[ 9810   157]
  [  160   142]]

 [[ 9910   109]
  [  149   101]]

 [[ 9412   425]
  [  372    60]]

 [[ 9605   264]
  [  338    62]]

 [[ 9769   221]
  [  224    55]]

 [[ 9535   359]
  [  304    71]]

 [[ 9856   140]
  [  187    86]]

 [[ 9965   120]
  [  125    59]]

 [[ 9755   120]
  [  288   106]]

 [[ 9507   330]
  [  334    98]]

 [[ 9829   140]
  [  258    42]]

 [[ 9907    83]
  [  158   121]]

 [[10001    77]
  [  146    45]]

 [[ 9542   295]
  [  384    48]]

 [[ 9765   212]
  [  150   142]]

 [[ 9770   160]
  [  313    26]]

 [[ 9535   302]
  [  284   148]]

 [[ 9656   193]
  [  245   175]]

 [[10020    97]
  [  123    29]]

 [[ 9429   474]
  [  164   202]]

 [[ 9756   198]
  [  206   109]]

 [[ 9699   231]
  [  176   163]]

 [[10025   102]
  [  105    37]]

 [[ 9447   464]
  [  220   138]]

 [[10169    36]
  [   62     2]]]",3,14377
11,3dda9f4,21/09/2019 20:26:30,Multi-Layer Perceptron,TF-IDF,0:27:18.583056,23961,0.2549420586230402,0.25373756707749423,0.2549420586230402,0.24741261390398755,0.25243643103201446,0.255977162448551,0.2477954287326666,,"OneVsRestClassifier(estimator=BalancedBaggingClassifier(base_estimator=MLPClassifier(activation='relu',
                                                                                     alpha=0.0001,
                                                                                     batch_size='auto',
                                                                                     beta_1=0.9,
                                                                                     beta_2=0.999,
                                                                                     early_stopping=False,
                                                                                     epsilon=1e-08,
                                                                                     hidden_layer_sizes=(10,
                                                                                                         10,
                                                                                                         10),
                                                                                     learning_rate='constant',
                                                                                     learning_rate_init=0.001,
                                                                                     max_iter=500,
                                                                                     momentum=0.9,
                                                                                     n_iter_no_change=10,
                                                                                     nesterovs_momentum=True,
                                                                                     power_t=0.5,
                                                                                     random_state=None,
                                                                                     shuffle=True,
                                                                                     solver='adam',
                                                                                     tol=0.0001,
                                                                                     validation_fraction=0.1,
                                                                                     verbose=False,
                                                                                     warm_start=False),
                                                        bootstrap=True,
                                                        bootstrap_features=False,
                                                        max_features=1.0,
                                                        max_samples=14377,
                                                        n_estimators=3,
                                                        n_jobs=-1,
                                                        oob_score=False,
                                                        random_state=None,
                                                        ratio=None,
                                                        replacement=False,
                                                        sampling_strategy='auto',
                                                        verbose=0,
                                                        warm_start=False),
                    n_jobs=None)",,"[[[ 9936   166]
  [   88    79]]

 [[ 9532   428]
  [  186   123]]

 [[ 9810   208]
  [  170    81]]

 [[ 9887   139]
  [  213    30]]

 [[ 9480   357]
  [  387    45]]

 [[ 9864   183]
  [  188    34]]

 [[ 9421   522]
  [  247    79]]

 [[ 9932   140]
  [  177    20]]

 [[ 9626   263]
  [  333    47]]

 [[ 9795   172]
  [  175   127]]

 [[ 9818   201]
  [  151    99]]

 [[ 9514   323]
  [  377    55]]

 [[ 9605   264]
  [  342    58]]

 [[ 9822   168]
  [  231    48]]

 [[ 9608   286]
  [  311    64]]

 [[ 9848   148]
  [  186    87]]

 [[ 9944   141]
  [  128    56]]

 [[ 9591   284]
  [  273   121]]

 [[ 9615   222]
  [  351    81]]

 [[ 9782   187]
  [  246    54]]

 [[ 9918    72]
  [  171   108]]

 [[ 9938   140]
  [  153    38]]

 [[ 9579   258]
  [  400    32]]

 [[ 9661   316]
  [  150   142]]

 [[ 9730   200]
  [  307    32]]

 [[ 9726   111]
  [  369    63]]

 [[ 9569   280]
  [  234   186]]

 [[10011   106]
  [  131    21]]

 [[ 9508   395]
  [  206   160]]

 [[ 9628   326]
  [  198   117]]

 [[ 9709   221]
  [  168   171]]

 [[10050    77]
  [  106    36]]

 [[ 9608   303]
  [  238   120]]

 [[10161    44]
  [   60     4]]]",3,14377
12,3dda9f4,21/09/2019 20:26:30,SVM,TF-IDF,0:10:33.472184,26751,0.27160924552987353,0.2774350462973221,0.27160924552987353,0.26702391875926235,0.2736464504400008,0.27237371386208475,0.26507873166693413,,"OneVsRestClassifier(estimator=BalancedBaggingClassifier(base_estimator=SVC(C=1.0,
                                                                           cache_size=200,
                                                                           class_weight='balanced',
                                                                           coef0=0.0,
                                                                           decision_function_shape='ovr',
                                                                           degree=3,
                                                                           gamma='auto_deprecated',
                                                                           kernel='linear',
                                                                           max_iter=-1,
                                                                           probability=True,
                                                                           random_state=None,
                                                                           shrinking=True,
                                                                           tol=0.001,
                                                                           verbose=False),
                                                        bootstrap=True,
                                                        bootstrap_features=False,
                                                        max_features=1.0,
                                                        max_samples=16051,
                                                        n_estimators=3,
                                                        n_jobs=-1,
                                                        oob_score=False,
                                                        random_state=None,
                                                        ratio=None,
                                                        replacement=False,
                                                        sampling_strategy='auto',
                                                        verbose=0,
                                                        warm_start=False),
                    n_jobs=None)",,"[[[11009   280]
  [   82    94]]

 [[10938   185]
  [  228   114]]

 [[11027   165]
  [  182    91]]

 [[10904   303]
  [  210    48]]

 [[10689   272]
  [  455    49]]

 [[10853   366]
  [  192    54]]

 [[10832   274]
  [  298    61]]

 [[11133   123]
  [  186    23]]

 [[10867   162]
  [  398    38]]

 [[10966   164]
  [  176   159]]

 [[11024   171]
  [  143   127]]

 [[10594   367]
  [  443    61]]

 [[10522   491]
  [  372    80]]

 [[10874   291]
  [  229    71]]

 [[10793   243]
  [  378    51]]

 [[11011   152]
  [  210    92]]

 [[11133   139]
  [  132    61]]

 [[10852   162]
  [  302   149]]

 [[10695   266]
  [  380   124]]

 [[11002   136]
  [  273    54]]

 [[11092    76]
  [  191   106]]

 [[11040   219]
  [  148    58]]

 [[10531   430]
  [  442    62]]

 [[10877   265]
  [  172   151]]

 [[10829   263]
  [  346    27]]

 [[10491   470]
  [  338   166]]

 [[10781   202]
  [  266   216]]

 [[11225    86]
  [  129    25]]

 [[10534   516]
  [  185   230]]

 [[10917   202]
  [  240   106]]

 [[10860   232]
  [  194   179]]

 [[11254    66]
  [  120    25]]

 [[10528   528]
  [  253   156]]

 [[11317    84]
  [   58     6]]]",3,16051
13,3dda9f4,21/09/2019 20:26:30,Multi-Layer Perceptron,TF-IDF,0:29:17.510013,26751,0.25739206279982557,0.25945345056506736,0.25739206279982557,0.25094041169037523,0.26456727185653567,0.25353260964211644,0.24749816706430153,,"OneVsRestClassifier(estimator=BalancedBaggingClassifier(base_estimator=MLPClassifier(activation='relu',
                                                                                     alpha=0.0001,
                                                                                     batch_size='auto',
                                                                                     beta_1=0.9,
                                                                                     beta_2=0.999,
                                                                                     early_stopping=False,
                                                                                     epsilon=1e-08,
                                                                                     hidden_layer_sizes=(10,
                                                                                                         10,
                                                                                                         10),
                                                                                     learning_rate='constant',
                                                                                     learning_rate_init=0.001,
                                                                                     max_iter=500,
                                                                                     momentum=0.9,
                                                                                     n_iter_no_change=10,
                                                                                     nesterovs_momentum=True,
                                                                                     power_t=0.5,
                                                                                     random_state=None,
                                                                                     shuffle=True,
                                                                                     solver='adam',
                                                                                     tol=0.0001,
                                                                                     validation_fraction=0.1,
                                                                                     verbose=False,
                                                                                     warm_start=False),
                                                        bootstrap=True,
                                                        bootstrap_features=False,
                                                        max_features=1.0,
                                                        max_samples=16051,
                                                        n_estimators=3,
                                                        n_jobs=-1,
                                                        oob_score=False,
                                                        random_state=None,
                                                        ratio=None,
                                                        replacement=False,
                                                        sampling_strategy='auto',
                                                        verbose=0,
                                                        warm_start=False),
                    n_jobs=None)",,"[[[10995   294]
  [   83    93]]

 [[10921   202]
  [  253    89]]

 [[10948   244]
  [  184    89]]

 [[10868   339]
  [  203    55]]

 [[10555   406]
  [  430    74]]

 [[11012   207]
  [  201    45]]

 [[10809   297]
  [  300    59]]

 [[11121   135]
  [  178    31]]

 [[10658   371]
  [  366    70]]

 [[10867   263]
  [  167   168]]

 [[11004   191]
  [  151   119]]

 [[10476   485]
  [  405    99]]

 [[10771   242]
  [  383    69]]

 [[10773   392]
  [  217    83]]

 [[10608   428]
  [  368    61]]

 [[10940   223]
  [  197   105]]

 [[11159   113]
  [  154    39]]

 [[10738   276]
  [  304   147]]

 [[10573   388]
  [  384   120]]

 [[10876   262]
  [  268    59]]

 [[11064   104]
  [  184   113]]

 [[11223    36]
  [  197     9]]

 [[10598   363]
  [  455    49]]

 [[11045    97]
  [  248    75]]

 [[10926   166]
  [  344    29]]

 [[10546   415]
  [  334   170]]

 [[10715   268]
  [  279   203]]

 [[11266    45]
  [  136    18]]

 [[10630   420]
  [  216   199]]

 [[10906   213]
  [  256    90]]

 [[10822   270]
  [  185   188]]

 [[11307    13]
  [  137     8]]

 [[10743   313]
  [  296   113]]

 [[11368    33]
  [   51    13]]]",3,16051
0,3dda9f4,21/09/2019 20:26:30,SVM,TF-IDF,0:00:29.661425,5327,0.24616732369689007,0.2642244354445178,0.24616732369689007,0.2432142151730461,0.266830955521997,0.24690662749616954,0.24431209998432474,,"OneVsRestClassifier(estimator=BalancedBaggingClassifier(base_estimator=SVC(C=1.0,
                                                                           cache_size=200,
                                                                           class_weight='balanced',
                                                                           coef0=0.0,
                                                                           decision_function_shape='ovr',
                                                                           degree=3,
                                                                           gamma='auto_deprecated',
                                                                           kernel='linear',
                                                                           max_iter=-1,
                                                                           probability=True,
                                                                           random_state=None,
                                                                           shrinking=True,
                                                                           tol=0.001,
                                                                           verbose=False),
                                                        bootstrap=True,
                                                        bootstrap_features=False,
                                                        max_features=1.0,
                                                        max_samples=3196,
                                                        n_estimators=3,
                                                        n_jobs=-1,
                                                        oob_score=False,
                                                        random_state=None,
                                                        ratio=None,
                                                        replacement=False,
                                                        sampling_strategy='auto',
                                                        verbose=0,
                                                        warm_start=False),
                    n_jobs=None)",,"[[[2184   45]
  [  22   32]]

 [[2188   27]
  [  47   21]]

 [[2182   33]
  [  47   21]]

 [[2138   75]
  [  62    8]]

 [[2126   85]
  [  62   10]]

 [[2175   44]
  [  53   11]]

 [[2140   71]
  [  59   13]]

 [[2180   39]
  [  58    6]]

 [[2180   32]
  [  65    6]]

 [[2187   25]
  [  43   28]]

 [[2163   49]
  [  43   28]]

 [[2132   79]
  [  67    5]]

 [[2130   81]
  [  60   12]]

 [[2123   95]
  [  47   18]]

 [[2165   47]
  [  64    7]]

 [[2144   73]
  [  48   18]]

 [[2193   28]
  [  45   17]]

 [[2175   36]
  [  46   26]]

 [[2155   56]
  [  61   11]]

 [[2108  104]
  [  55   16]]

 [[2202   12]
  [  47   22]]

 [[2209   16]
  [  49    9]]

 [[2179   32]
  [  69    3]]

 [[2168   49]
  [  37   29]]

 [[2194   17]
  [  68    4]]

 [[2148   63]
  [  44   28]]

 [[2182   29]
  [  51   21]]

 [[2179   40]
  [  54   10]]

 [[2106  109]
  [  26   42]]

 [[2163   49]
  [  54   17]]

 [[2171   42]
  [  41   29]]

 [[2224   10]
  [  40    9]]

 [[2115  102]
  [  46   20]]

 [[2210   27]
  [  41    5]]]",3,3196
1,3dda9f4,21/09/2019 20:26:30,Multi-Layer Perceptron,TF-IDF,0:06:16.916043,5327,0.20017520805957073,0.21163748568581073,0.20017520805957073,0.18841449383351452,0.2125221108369383,0.20186420204907937,0.18959918778563933,,"OneVsRestClassifier(estimator=BalancedBaggingClassifier(base_estimator=MLPClassifier(activation='relu',
                                                                                     alpha=0.0001,
                                                                                     batch_size='auto',
                                                                                     beta_1=0.9,
                                                                                     beta_2=0.999,
                                                                                     early_stopping=False,
                                                                                     epsilon=1e-08,
                                                                                     hidden_layer_sizes=(10,
                                                                                                         10,
                                                                                                         10),
                                                                                     learning_rate='constant',
                                                                                     learning_rate_init=0.001,
                                                                                     max_iter=500,
                                                                                     momentum=0.9,
                                                                                     n_iter_no_change=10,
                                                                                     nesterovs_momentum=True,
                                                                                     power_t=0.5,
                                                                                     random_state=None,
                                                                                     shuffle=True,
                                                                                     solver='adam',
                                                                                     tol=0.0001,
                                                                                     validation_fraction=0.1,
                                                                                     verbose=False,
                                                                                     warm_start=False),
                                                        bootstrap=True,
                                                        bootstrap_features=False,
                                                        max_features=1.0,
                                                        max_samples=3196,
                                                        n_estimators=3,
                                                        n_jobs=-1,
                                                        oob_score=False,
                                                        random_state=None,
                                                        ratio=None,
                                                        replacement=False,
                                                        sampling_strategy='auto',
                                                        verbose=0,
                                                        warm_start=False),
                    n_jobs=None)",,"[[[2142   87]
  [  30   24]]

 [[2115  100]
  [  43   25]]

 [[2164   51]
  [  51   17]]

 [[2158   55]
  [  60   10]]

 [[2150   61]
  [  65    7]]

 [[2184   35]
  [  62    2]]

 [[2128   83]
  [  65    7]]

 [[2140   79]
  [  58    6]]

 [[2145   67]
  [  69    2]]

 [[2180   32]
  [  53   18]]

 [[2165   47]
  [  43   28]]

 [[2210    1]
  [  71    1]]

 [[2151   60]
  [  68    4]]

 [[2139   79]
  [  50   15]]

 [[2126   86]
  [  62    9]]

 [[2122   95]
  [  48   18]]

 [[2129   92]
  [  46   16]]

 [[2164   47]
  [  60   12]]

 [[2172   39]
  [  66    6]]

 [[2159   53]
  [  59   12]]

 [[2191   23]
  [  50   19]]

 [[2212   13]
  [  51    7]]

 [[2163   48]
  [  67    5]]

 [[2172   45]
  [  52   14]]

 [[2190   21]
  [  66    6]]

 [[2162   49]
  [  49   23]]

 [[2182   29]
  [  51   21]]

 [[2155   64]
  [  53   11]]

 [[2105  110]
  [  24   44]]

 [[2211    1]
  [  71    0]]

 [[2172   41]
  [  40   30]]

 [[2206   28]
  [  43    6]]

 [[2128   89]
  [  43   23]]

 [[2221   16]
  [  37    9]]]",3,3196
